product_id,product_images,gender,product_category,product_name,details,category_type,material,product_subtype,weather_feature,coverage_feature,combined_features,text_complex,weather_label
3877,"[{'https://static.zara.net/photos///2023/I/1/2/p/2704/220/800/2/w/448/2704220800_2_1_1.jpg?ts=1684313565679': 'Image 0 of STRAPPY SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2704/220/800/2/w/448/2704220800_2_2_1.jpg?ts=1684313566531': 'Image 1 of STRAPPY SANDALS from Zara'}]",men,SHOES,strappy sandal,flat slider sandal fasten instep interwoven strap strap toe divid matching sole,Shoes,other,sandal,other,other,sandal,This is a strappy sandal made of other with other coverage.,warm weather
3878,"[{'https://static.zara.net/photos///2023/I/1/2/p/2702/220/800/2/w/448/2702220800_2_1_1.jpg?ts=1686234636728': 'Image 0 of STRAPPY SANDALS WITH BUCKLE FASTENING from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2702/220/800/2/w/448/2702220800_2_2_1.jpg?ts=1686234634920': 'Image 1 of STRAPPY SANDALS WITH BUCKLE FASTENING from Zara'}]",men,SHOES,strappy sandal buckle fastening,monochrome strappy sandal fasten instep interwoven strap toe strap strap ankle buckle fastening match slightly chunky sole,Shoes,other,sandal,other,other,sandal,This is a strappy sandal buckle fastening made of other with other coverage.,warm weather
3879,"[{'https://static.zara.net/photos///2023/I/1/2/p/2736/220/800/2/w/448/2736220800_6_1_1.jpg?ts=1688396635176': 'Image 0 of STRAPPY LEATHER SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2736/220/800/2/w/448/2736220800_6_2_1.jpg?ts=1688396635503': 'Image 1 of STRAPPY LEATHER SANDALS from Zara'}]",men,SHOES,strappy leather sandal,flat slider sandal strap instep horizontal round toe matching slightly chunky sole,Shoes,leather,sandal,other,other,leather sandal,This is a strappy leather sandal made of leather with other coverage. It is suitable for mild or cool weather.,mild weather
3880,"[{'https://static.zara.net/photos///2023/I/1/2/p/2610/220/107/2/w/448/2610220107_2_1_1.jpg?ts=1686234638087': 'Image 0 of SPLIT SUEDE LEATHER LOAFERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2610/220/107/2/w/448/2610220107_2_2_1.jpg?ts=1686234636631': 'Image 1 of SPLIT SUEDE LEATHER LOAFERS from Zara'}]",men,SHOES,split suede leather loafer,leather loafer split suede finish bow detail instep match sole,Shoes,leather suede,bow loafer,other,other,leather suede bow loafer,This is a split suede leather loafer made of leather suede with other coverage. It is suitable for mild or cool weather.,mild weather
3881,"[{'https://static.zara.net/photos///2023/I/1/2/p/2259/120/202/2/w/448/2259120202_2_1_1.jpg?ts=1692627348263': 'Image 0 of MULTI-PIECE SNEAKERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2259/120/202/2/w/448/2259120202_2_2_1.jpg?ts=1692627348014': 'Image 1 of MULTI-PIECE SNEAKERS from Zara'}]",men,SHOES,multipiece sneaker,sneaker combination material piece colour upper sixeyelet face chunky sole combination colour uneven design retroinspire design,Shoes,other,other,other,other,,This is a multipiece sneaker made of other with other coverage.,warm weather
3882,"[{'https://static.zara.net/photos///2023/I/1/2/p/2225/220/001/2/w/448/2225220001_2_1_1.jpg?ts=1684743034308': 'Image 0 of CHUNKY PRINTED SPORTS TRAINERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2225/220/001/2/w/448/2225220001_2_2_1.jpg?ts=1684743034303': 'Image 1 of CHUNKY PRINTED SPORTS TRAINERS from Zara'}]",men,SHOES,chunky print sport trainer,trainer combination colour upper seveneyelet face contrast colour piece chunky sole irregular design,Shoes,other,trainer,other,other,trainer,This is a chunky print sport trainer made of other with other coverage.,warm weather
3883,"[{'https://static.zara.net/photos///2023/I/1/1/p/2457/220/800/2/w/448/2457220800_2_1_1.jpg?ts=1691482351727': 'Image 0 of LEATHER HIKING SHOES from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2457/220/800/2/w/448/2457220800_2_2_1.jpg?ts=1691482353219': 'Image 1 of LEATHER HIKING SHOES from Zara'}]",men,SHOES,leather hiking shoe,leather hiking shoe subtle shiny finish fiveeyelet face round toe slightly chunky track sole,Shoes,leather,shoe,other,other,leather shoe,This is a leather hiking shoe made of leather with other coverage. It is suitable for mild or cool weather.,mild weather
3884,"[{'https://static.zara.net/photos///2023/I/1/2/p/2603/220/700/2/w/448/2603220700_6_1_1.jpg?ts=1689678023102': 'Image 0 of ANIMAL PRINT LOAFERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2603/220/700/2/w/448/2603220700_6_2_1.jpg?ts=1689678023366': 'Image 1 of ANIMAL PRINT LOAFERS from Zara'}]",men,SHOES,animal print loafer,loafer animal print upper decorative penny strap instep chunky track sole irregular design,Shoes,other,loafer,other,other,loafer,This is a animal print loafer made of other with other coverage.,mild weather
3885,"[{'https://static.zara.net/photos///2023/I/1/2/p/2413/120/800/2/w/448/2413120800_6_1_1.jpg?ts=1690269683494': 'Image 0 of LEATHER SHOES WITH TRIM from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2413/120/800/2/w/448/2413120800_6_2_1.jpg?ts=1690269683442': 'Image 1 of LEATHER SHOES WITH TRIM from Zara'}]",men,SHOES,leather shoe trim,leather derby shoe foureyelet face decorative trim detail toecap rounded toe chunky sole irregular design welt track sole,Shoes,leather,shoe,other,other,leather shoe,This is a leather shoe trim made of leather with other coverage. It is suitable for mild or cool weather.,mild weather
3886,"[{'https://static.zara.net/photos///2023/I/1/2/p/2611/220/107/2/w/448/2611220107_2_1_1.jpg?ts=1687946778783': 'Image 0 of SPLIT SUEDE AND JUTE LOAFERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2611/220/107/2/w/448/2611220107_2_2_1.jpg?ts=1687946778807': 'Image 1 of SPLIT SUEDE AND JUTE LOAFERS from Zara'}]",men,SHOES,split suede jute loafer,loafer leather split suede finish decorative penny strap instep contrast topstitche upper jutelined sole,Shoes,jute leather suede,loafer,other,other,jute leather suede loafer,This is a split suede jute loafer made of jute leather suede with other coverage. It is suitable for mild or cool weather.,mild weather
3887,"[{'https://static.zara.net/photos///2023/I/1/2/p/2612/220/102/2/w/448/2612220102_6_1_1.jpg?ts=1688028705863': 'Image 0 of LEATHER AND JUTE ESPADRILLES from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2612/220/102/2/w/448/2612220102_6_2_1.jpg?ts=1688028706166': 'Image 1 of LEATHER AND JUTE ESPADRILLES from Zara'}]",men,SHOES,leather jute espadrille,espadrille leather split suede finish welt upper jutelined sole,Shoes,jute leather suede,espadrille,other,other,jute leather suede espadrille,This is a leather jute espadrille made of jute leather suede with other coverage. It is suitable for mild or cool weather.,mild weather
3888,"[{'https://static.zara.net/photos///2023/I/1/2/p/2706/220/032/2/w/448/2706220032_2_1_1.jpg?ts=1684407153341': 'Image 0 of LEATHER MULE SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2706/220/032/2/w/448/2706220032_2_2_1.jpg?ts=1684407153264': 'Image 1 of LEATHER MULE SANDALS from Zara'}]",men,SHOES,leather mule sandal,flat leather sandal split suede finish wide strap strap jute solelimite edition collection,Shoes,jute leather suede,mule sandal,other,other,jute leather suede mule sandal,This is a leather mule sandal made of jute leather suede with other coverage. It is suitable for mild or cool weather.,mild weather
3889,"[{'https://static.zara.net/photos///2023/I/1/2/p/2212/220/120/2/w/448/2212220120_2_1_1.jpg?ts=1691062145471': 'Image 0 of TEXTURED SNEAKERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2212/220/120/2/w/448/2212220120_2_2_1.jpg?ts=1691062146528': 'Image 1 of TEXTURED SNEAKERS from Zara'}]",men,SHOES,texture sneaker,sneaker combination material finish upper seveneyelet face lightweight chunky sole toecap detail,Shoes,other,other,lightweight,other,lightweight,This is a texture sneaker made of other with other coverage.,mild weather
3890,"[{'https://static.zara.net/photos///2023/I/1/2/p/2209/220/120/2/w/448/2209220120_2_1_1.jpg?ts=1684937053968': 'Image 0 of EMBOSSED LACELESS TRAINERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2209/220/120/2/w/448/2209220120_2_2_1.jpg?ts=1684937054634': 'Image 1 of EMBOSSED LACELESS TRAINERS from Zara'}]",men,SHOES,embossed laceless trainer,laceless trainer decorative embossed detail upper elastic gore slip ease contrast sole,Shoes,other,trainer,other,other,trainer,This is a embossed laceless trainer made of other with other coverage.,cool weather
3891,"[{'https://static.zara.net/photos///2023/I/1/2/p/2616/220/102/2/w/448/2616220102_2_1_1.jpg?ts=1684313566669': 'Image 0 of LEATHER SPORTS LOAFERS WITH TASSELS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2616/220/102/2/w/448/2616220102_2_2_1.jpg?ts=1684313567437': 'Image 1 of LEATHER SPORTS LOAFERS WITH TASSELS from Zara'}]",men,SHOES,leather sport loafer tassel,loafer leather split suede finish decorative tassel detail fringe instep plain upper moc toe detail round toe contrastcoloure sole,Shoes,leather suede,loafer,other,other,leather suede loafer,This is a leather sport loafer tassel made of leather suede with other coverage. It is suitable for mild or cool weather.,mild weather
3892,"[{'https://static.zara.net/photos///2023/I/1/2/p/2508/220/102/2/w/448/2508220102_6_1_1.jpg?ts=1691061370319': 'Image 0 of SPLIT SUEDE SNEAKERS WITH MOC TOE DETAIL from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2508/220/102/2/w/448/2508220102_6_2_1.jpg?ts=1691061370373': 'Image 1 of SPLIT SUEDE SNEAKERS WITH MOC TOE DETAIL from Zara'}]",men,SHOES,split suede sneaker moc toe detail,sneaker leather split suede finish fiveeyelet face chunky sole,Shoes,leather suede,other,other,other,leather suede,This is a split suede sneaker moc toe detail made of leather suede with other coverage. It is suitable for mild or cool weather.,mild weather
3893,"[{'https://static.zara.net/photos///2023/I/1/2/p/2411/220/800/2/w/448/2411220800_2_1_1.jpg?ts=1688053469685': 'Image 0 of CHUNKY SHOES WITH TOPSTITCHING from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2411/220/800/2/w/448/2411220800_2_2_1.jpg?ts=1688053469681': 'Image 1 of CHUNKY SHOES WITH TOPSTITCHING from Zara'}]",men,SHOES,chunky shoe topstitching,derby shoe plain upper contrast topstitche foureyelet face round toe chunky track sole welt,Shoes,other,shoe,other,other,shoe,This is a chunky shoe topstitching made of other with other coverage.,warm weather
3894,"[{'https://static.zara.net/photos///2023/I/1/2/p/2211/220/202/33/w/448/2211220202_1_1_1.jpg?ts=1688644338103': 'Image 0 of CANVAS SNEAKERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2211/220/202/2/w/448/2211220202_6_1_1.jpg?ts=1689773797301': 'Image 1 of CANVAS SNEAKERS from Zara'}]",men,SHOES,canvas sneaker,trainers decorative thread topstitche seveneyelet face contrastcoloure irregular sole,Shoes,other,other,other,other,,This is a canvas sneaker made of other with other coverage.,mild weather
3895,"[{'https://static.zara.net/photos///2023/I/1/2/p/2102/220/120/2/w/448/2102220120_6_1_1.jpg?ts=1689698208681': 'Image 0 of CANVAS HIGH-TOP TRAINERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2102/220/120/2/w/448/2102220120_6_2_1.jpg?ts=1689698208047': 'Image 1 of CANVAS HIGH-TOP TRAINERS from Zara'}]",men,SHOES,canvas hightop trainer,hightop sneaker plain canvas upper monochrome nineeyelet face slightly chunky sole,Shoes,other,trainer,other,other,trainer,This is a canvas hightop trainer made of other with other coverage.,cool weather
3896,"[{'https://static.zara.net/photos///2023/I/1/2/p/2747/220/131/2/w/448/2747220131_2_1_1.jpg?ts=1687947184605': 'Image 0 of SPLIT SUEDE LEATHER SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2747/220/131/2/w/448/2747220131_2_2_1.jpg?ts=1687947184636': 'Image 1 of SPLIT SUEDE LEATHER SANDALS from Zara'}]",men,SHOES,split suede leather sandal,monochrome slider sandal leather split suede finish lightweight track sole,Shoes,leather suede,sandal,lightweight,other,leather suede sandal lightweight,This is a split suede leather sandal made of leather suede with other coverage. It is suitable for mild or cool weather.,mild weather
3897,"[{'https://static.zara.net/photos///2023/I/1/2/p/2503/220/001/2/w/448/2503220001_2_1_1.jpg?ts=1689941744201': 'Image 0 of RUBBERISED TOE SHOES from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2503/220/001/2/w/448/2503220001_2_2_1.jpg?ts=1689941744137': 'Image 1 of RUBBERISED TOE SHOES from Zara'}]",men,SHOES,rubberise toe shoe,sneakerstyle shoe combination material finish upper sixeyelet face rubberise trim upper contrast track sole irregular design,Shoes,rubberise,shoe,other,other,rubberise shoe,This is a rubberise toe shoe made of rubberise with other coverage.,mild weather
3898,"[{'https://static.zara.net/photos///2023/I/1/2/p/2303/220/120/2/w/448/2303220120_2_1_1.jpg?ts=1690213160394': 'Image 0 of VOLUMINOUS MOULD CLOGS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2303/220/120/2/w/448/2303220120_2_2_1.jpg?ts=1690213159034': 'Image 1 of VOLUMINOUS MOULD CLOGS from Zara'}]",men,SHOES,voluminous mould clog,monochrome clogs wraparound upper single piece strap well fit raise detail upper round toe matching chunky track sole,Shoes,other,clog,other,other,clog,This is a voluminous mould clog made of other with other coverage.,warm weather
3899,"[{'https://static.zara.net/photos///2023/I/1/2/p/2331/220/515/2/w/448/2331220515_6_1_1.jpg?ts=1690903141263': 'Image 0 of RUNNING MOULD SNEAKERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2331/220/515/2/w/448/2331220515_6_2_1.jpg?ts=1690903141367': 'Image 1 of RUNNING MOULD SNEAKERS from Zara'}]",men,SHOES,run mould sneaker,run sneaker wraparound singlepiece upper raise pattern removable knit fabric sock fiveeyelet face,Shoes,knit,other,knit,other,knit knit,This is a run mould sneaker made of knit with other coverage. It is suitable for cold weather.,cold weather
3900,"[{'https://static.zara.net/photos///2023/I/1/1/p/2332/220/802/2/w/448/2332220802_2_1_1.jpg?ts=1692610773757': 'Image 0 of RUNNING TRAINERS WITH TEXTURED SOLES from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2332/220/802/2/w/448/2332220802_2_2_1.jpg?ts=1692610776330': 'Image 1 of RUNNING TRAINERS WITH TEXTURED SOLES from Zara'}]",men,SHOES,run trainer texture sol,run trainer combination piece material upper sixeyelet face pull tab slip ease chunky sole irregular design combination texture,Shoes,other,trainer,other,other,trainer,This is a run trainer texture sol made of other with other coverage.,cool weather
3901,"[{'https://static.zara.net/photos///2023/I/1/2/p/2106/120/800/2/w/448/2106120800_2_1_1.jpg?ts=1689941743627': 'Image 0 of LACE-UP HIGH-TOP TRAINERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2106/120/800/2/w/448/2106120800_2_2_1.jpg?ts=1689941744452': 'Image 1 of LACE-UP HIGH-TOP TRAINERS from Zara'}]",men,SHOES,laceup hightop trainer,hightop trainer uniform colour upper nineeyelet face lightweight rubber sole irregular design,Shoes,other,trainer,lightweight,other,trainer lightweight,This is a laceup hightop trainer made of other with other coverage.,cool weather
3902,"[{'https://static.zara.net/photos///2023/I/1/2/p/2108/220/800/2/w/448/2108220800_6_1_1.jpg?ts=1690282910562': 'Image 0 of HIGH-TOP DENIM SNEAKERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2108/220/800/2/w/448/2108220800_6_2_1.jpg?ts=1690282910644': 'Image 1 of HIGH-TOP DENIM SNEAKERS from Zara'}]",men,SHOES,hightop denim sneaker,hightop sneaker plain denim print upper contrast colour inside eighteyelet face slightly chunky sole,Shoes,denim,denim,other,other,denim denim,This is a hightop denim sneaker made of denim with other coverage. It is suitable for mild or cool weather.,mild weather
3903,"[{'https://static.zara.net/photos///2023/V/1/2/p/2220/220/407/2/w/448/2220220407_2_1_1.jpg?ts=1683288356964': 'Image 0 of LACELESS KNIT FABRIC TRAINERS from Zara'}, {'https://static.zara.net/photos///2023/V/1/2/p/2220/220/407/2/w/448/2220220407_2_2_1.jpg?ts=1683288356451': 'Image 1 of LACELESS KNIT FABRIC TRAINERS from Zara'}]",men,SHOES,laceless knit fabric trainer,laceless trainer fabric elastic panel pull tab slip ease matching trimming,Shoes,knit,trainer,knit,other,knit trainer knit,This is a laceless knit fabric trainer made of knit with other coverage. It is suitable for cold weather.,cold weather
3904,"[{'https://static.zara.net/photos///2023/I/1/2/p/2221/220/512/2/w/448/2221220512_2_1_1.jpg?ts=1687946677191': 'Image 0 of KNIT FABRIC TRAINERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2221/220/512/2/w/448/2221220512_2_2_1.jpg?ts=1687946677329': 'Image 1 of KNIT FABRIC TRAINERS from Zara'}]",men,SHOES,knit fabric trainer,knit fabric trainer fiveeyelet face pull tab slip ease lightweight uniform sole,Shoes,knit,trainer,knit lightweight,other,knit trainer knit lightweight,This is a knit fabric trainer made of knit with other coverage. It is suitable for cold weather.,cold weather
3905,"[{'https://static.zara.net/photos///2023/I/1/2/p/2715/221/107/2/w/448/2715221107_2_3_1.jpg?ts=1686666006302': 'Image 0 of STRAPPY LEATHER SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2715/221/107/2/w/448/2715221107_2_4_1.jpg?ts=1686666019375': 'Image 1 of STRAPPY LEATHER SANDALS from Zara'}]",men,SHOES,strappy leather sandal,leather cage sandal split suede finish interweave strap buckle ankle strap fastening,Shoes,leather suede,sandal,other,other,leather suede sandal,This is a strappy leather sandal made of leather suede with other coverage. It is suitable for mild or cool weather.,mild weather
