gender,product_category,product_name,details,category_type,combined_features,text,weather_label
men,SHIRTS,relaxed fit denim shirt,relaxedfit collared shirt long sleeve buttoned cuff fade effect buttonup,Top,denim denim shirt long,denim denim shirt long relaxed fit denim shirt,15-20°C mild weather
men,SHIRTS,abstract print denim shirt,relaxed fit sleeveless denim collar shirt patch pocket flap chest fade effect buttonup,Top,denim denim shirt sleeveless,denim denim shirt sleeveless abstract print denim shirt,10-15°C cool weather
men,SHIRTS,denim shirt pocket,fade relaxed fit collared shirt lightweight denim feature long sleeve chest patch pocket buttonup,Top,denim denim shirt lightweight long,denim denim shirt lightweight long denim shirt pocket,15-20°C mild weather
men,SHIRTS,striped shirt,relaxedfit shirt cotton lyocell blend camp collar short sleeve buttonup,Top,cotton lyocell shirt short short,cotton lyocell shirt short short striped shirt,15-20°C mild weather
men,SHIRTS,colour denim overshirt,relaxed fit collared overshirt long sleeve buttoned cuff chest patch pocket buttonup,Top,denim denim overshirt long,denim denim overshirt long colour denim overshirt,15-20°C mild weather
men,SHIRTS,bandana print shirt,relaxed fit sleeveless shirt technical fabric camp collar buttonup,Top,bandana shirt sleeveless,bandana shirt sleeveless bandana print shirt,10-15°C cool weather
men,SHIRTS,abstract print texture shirt,regularfit collared shirt short sleeve buttonup,Top,shirt short short,shirt short short abstract print texture shirt,15-20°C mild weather
men,SHIRTS,pixelate print shirt,relaxed fit shirt viscose fabric spread collar short sleeve chest patch pocket buttonup,Top,viscose shirt short short,viscose shirt short short pixelate print shirt,10-15°C cool weather
men,SHIRTS,abstract print shirt,boxy fit shirt cotton fabric camp collar short sleeve split hem buttonup,Top,cotton shirt short short,cotton shirt short short abstract print shirt,15-20°C mild weather
men,SHIRTS,tiedye print shirt,relaxed fit shirt camp collar short sleeve patch pocket chest hem vent buttonup,Top,shirt short short,shirt short short tiedye print shirt,15-20°C mild weather
men,SHIRTS,stretchy poplin shirt,shirt stretchy cotton fabric feature spread collar long sleeve buttoned cuff buttonup,Top,cotton poplin shirt long,cotton poplin shirt long stretchy poplin shirt,15-20°C mild weather
men,SHIRTS,active shirt,slimfit shirt spread collar button inside long sleeve buttoned cuffs buttonup frontbreathableantiodour treatmentwrinkle resistantview,Top,shirt frontbreathableantiodour long,shirt frontbreathableantiodour long active shirt,25-30°C hot weather
men,SHIRTS,seersucker shirt,relaxedfit shirt camp collar buttonup feature chest patch pocket vent hem,Top,shirt,shirt seersucker shirt,10-15°C cool weather
men,SHIRTS,seersucker shirt contrast topstitche,relaxed fit shirt spread collar short sleeve chest patch pocket contrast topstitche garment buttonup,Top,shirt short short,shirt short short seersucker shirt contrast topstitche,15-20°C mild weather
men,SHIRTS,seersucker shirt pocket,relaxedfit shirt spread collar short sleeve chest patch pocket buttonup,Top,shirt short short,shirt short short seersucker shirt pocket,10-15°C cool weather
men,SHIRTS,stripe seersucker shirt,regularfit shirt collar long sleeve buttoned cuff chest patch pocket adjustable hem tie buttonup,Top,shirt long,shirt long stripe seersucker shirt,15-20°C mild weather
men,SHIRTS,texture shirt print,relaxed fit shirt spread collar short sleeve buttonup,Top,shirt short short,shirt short short texture shirt print,15-20°C mild weather
men,SHIRTS,geometric jacquard shirt,shirt camp collar short sleeve rib trim buttonup,Top,shirt short short,shirt short short geometric jacquard shirt,15-20°C mild weather
men,SHIRTS,geometric jacquard shirt,relaxedfit shirt viscose cotton blend camp collar short sleeve hem vent buttonup,Top,cotton viscose shirt short short,cotton viscose shirt short short geometric jacquard shirt,15-20°C mild weather
men,SHIRTS,comfort overshirt pocket,collar overshirt stretchy fabric long sleeve snapbutton cuffs chest patch pocket snapbutton fastening,Top,overshirt long,overshirt long comfort overshirt pocket,10-15°C cool weather
men,SHIRTS,linen cotton embroider shirt,relaxed fit shirt linen cotton blend feature camp collar short sleeve split hem buttonup,Top,cotton linen shirt short short,cotton linen shirt short short linen cotton embroider shirt,15-20°C mild weather
men,SHIRTS,linen cotton embroider shirt,relaxedfit shirt linen cotton blend fabric feature camp collar short sleeve contrast embroider detail garment buttonup,Top,cotton linen shirt short short,cotton linen shirt short short linen cotton embroider shirt,15-20°C mild weather
men,SHIRTS,easy care texture shirt,shirt fabric easy care everyday maintenance textureslim fit spread collar shirt feature long sleeve buttoned cuff buttonup,Top,shirt long,shirt long easy care texture shirt,15-20°C mild weather
men,SHIRTS,hiroshi nagai print shirt,relaxed fit shirt satiny fabric camp collar short sleeve hiroshi nagai graphic print garment vent hem buttonup,Top,satiny shirt short short,satiny shirt short short hiroshi nagai print shirt,15-20°C mild weather
men,SHIRTS,contrast print shirt,relaxedfit shirt satiny fabric camp collar short sleeve contrast print buttonup,Top,satiny shirt short short,satiny shirt short short contrast print shirt,15-20°C mild weather
men,SHIRTS,city print shirt,relaxed fit shirt satiny fabric camp collar short sleeve contrast print garment vent hem buttonup,Top,satiny shirt short short,satiny shirt short short city print shirt,15-20°C mild weather
men,SHIRTS,stripe print shirt,relaxed fit shirt satiny fabric camp collar short sleeve trim contrast stripe buttonup,Top,satiny shirt short short,satiny shirt short short stripe print shirt,15-20°C mild weather
men,SHIRTS,cotton linen shirt,relaxed fit collared shirt linen cotton blend fabric short sleeve chest patch pocket buttonup,Top,cotton linen shirt short short,cotton linen shirt short short cotton linen shirt,15-20°C mild weather
men,SHIRTS,cotton shirt,regular fit shirt lightweight cotton buttondown collar long sleeve buttoned cuff buttonup,Top,cotton shirt lightweight long,cotton shirt lightweight long cotton shirt,15-20°C mild weather
men,SHIRTS,faux leather overshirt,boxy fit collared overshirt faux leather feature short sleeve chest patch pocket contrast topstitche garment buttonup,Top,faux leather overshirt short short,faux leather overshirt short short faux leather overshirt,15-20°C mild weather
men,SHIRTS,overshirt contrast topstitche,collar relaxed fit overshirt long sleeve buttoned cuff chest patch pocket contrast topstitche garment buttonup,Top,overshirt long,overshirt long overshirt contrast topstitche,10-15°C cool weather
men,SHIRTS,shirt contrast topstitching,short sleeve relax fit shirt spread collar chest patch pocket contrast topstitche garment buttonup,Top,shirt short short,shirt short short shirt contrast topstitching,15-20°C mild weather
men,SHIRTS,abstract jacquard shirt,relaxed fit shirt compact fabric camp collar short sleeve chest patch pocket vent hem buttonup,Top,shirt short short,shirt short short abstract jacquard shirt,15-20°C mild weather
men,SHIRTS,palm tree print shirt,relaxed fit shirt fabric geometric embroidery print camp collar short sleeve buttonup,Top,shirt short short,shirt short short palm tree print shirt,10-15°C cool weather
men,SHIRTS,floral print shirt,regular fit shirt lightweight creased effect fabric camp collar short sleeve split hem buttonup,Top,shirt short lightweight short,shirt short lightweight short floral print shirt,15-20°C mild weather
men,SHIRTS,floral print shirt,relaxed fit shirt camp collar short sleeve buttonup,Top,shirt short short,shirt short short floral print shirt,15-20°C mild weather
men,SHIRTS,creasedeffect shirt,relaxed fit shirt creasedeffect cotton standup collar long sleeve buttoned cuff buttonup,Top,cotton shirt long,cotton shirt long creasedeffect shirt,15-20°C mild weather
men,SHIRTS,cotton linen shirt,relaxed fit shirt linen blend standup collar long sleeve buttoned cuff buttonup,Top,cotton linen shirt long,cotton linen shirt long cotton linen shirt,15-20°C mild weather
men,SHIRTS,lyocell shirt standup collar,regularfit shirt tab collar long sleeve buttoned cuff buttonup,Top,lyocell shirt long,lyocell shirt long lyocell shirt standup collar,15-20°C mild weather
men,SHIRTS,shirt contrast collar,relaxed fit shirt linen cotton blend feature contrast standup collar long sleeve inner strap detail buttonup,Top,cotton linen shirt long,cotton linen shirt long shirt contrast collar,15-20°C mild weather
men,SHIRTS,standup collar shirt,regular fit shirt feature standup collar buttonup long sleeve buttoned cuff,Top,shirt long,shirt long standup collar shirt,15-20°C mild weather
men,SHIRTS,cotton viscose shirt,relaxed fit shirt cotton viscose blend standup collar long sleeve buttoned cuff buttonup,Top,cotton viscose shirt long,cotton viscose shirt long cotton viscose shirt,15-20°C mild weather
men,SHIRTS,floral print shirt,relaxed fit shirt camp collar short sleeve contrast print hip patch pocket buttonup,Top,shirt short short,shirt short short floral print shirt,15-20°C mild weather
men,SHIRTS,shirt contrast embroidery,relaxedfit shirt cotton camp collar short sleeve embroidery contrast print buttonup,Top,cotton shirt short short,cotton shirt short short shirt contrast embroidery,15-20°C mild weather
men,SHIRTS,slogan print shirt,relaxedfit shirt cotton camp collar short sleeve contrast print buttonup frontthe garment unique thank special washing process reason differ colour photoview,Top,cotton shirt short short,cotton shirt short short slogan print shirt,15-20°C mild weather
men,SHIRTS,texture crochet shirt,regularfit shirt open texture fabric camp collar short sleeve buttonup,Top,shirt short short,shirt short short texture crochet shirt,15-20°C mild weather
men,SHIRTS,crochet pocket shirt,relaxedfit shirt cotton viscose blend spread collar short sleeve matching crochet patch pocket buttonup,Top,cotton viscose shirt short short,cotton viscose shirt short short crochet pocket shirt,15-20°C mild weather
men,SHIRTS,embroider shirt,relaxedfit shirt cotton camp collar short sleeve contrast embroidery buttonup,Top,cotton shirt short short,cotton shirt short short embroider shirt,15-20°C mild weather
men,SHIRTS,stripe cotton linen shirt,regularfit shirt cotton linen blend spread collar short sleeve buttonup,Top,cotton linen shirt short short,cotton linen shirt short short stripe cotton linen shirt,15-20°C mild weather
men,SHIRTS,mesh texture shirt,relaxed fit bowling shirt openknit fabric short sleeve contrast print garment buttonup,Top,shirt short short,shirt short short mesh texture shirt,15-20°C mild weather
men,SHIRTS,tiedye print shirt,relaxedfit shirt texture fabric camp collar short sleeve buttonup,Top,shirt short short,shirt short short tiedye print shirt,15-20°C mild weather
men,SHIRTS,mesh texture shirt,relaxed fit shirt mesh texture fabric camp collar short sleeve buttonup,Top,shirt short short,shirt short short mesh texture shirt,15-20°C mild weather
men,SHIRTS,cotton linen shirt,relaxedfit shirt linen blend buttondown collar long sleeve buttoned cuff chest patch pocket buttonup,Top,cotton linen shirt long,cotton linen shirt long cotton linen shirt,15-20°C mild weather
men,SHIRTS,vertical texture shirt,regular fit shirt camp collar short sleeve buttonup,Top,shirt short short,shirt short short vertical texture shirt,15-20°C mild weather
men,SHIRTS,abstract print knit shirt,knit shirt camp collar short sleeve buttonup,Top,knit shirt short knit short,knit shirt short knit short abstract print knit shirt,15-20°C mild weather
men,SHIRTS,checktexture weave shirt,relaxedfit shirt stretchy cotton blend spread collar short sleeve buttonup,Top,cotton shirt short short,cotton shirt short short checktexture weave shirt,15-20°C mild weather
men,SHIRTS,geometric print shirt,shirt viscose cotton blend fabric camp collar short sleeve buttonup,Top,cotton viscose shirt short short,cotton viscose shirt short short geometric print shirt,15-20°C mild weather
men,SHIRTS,embroider floral print shirt,relaxed fit shirt cotton spread collar short sleeve cutwork embroidery garment buttonup,Top,cotton shirt short short,cotton shirt short short embroider floral print shirt,15-20°C mild weather
men,SHIRTS,check jacquard shirt,shirt viscose linen blend camp collar short sleeve vent hem buttonup,Top,linen viscose shirt short short,linen viscose shirt short short check jacquard shirt,15-20°C mild weather
men,SHIRTS,shirt,relaxed fit collared shirt feature long sleeve buttoned cuff buttonup,Top,shirt long,shirt long shirt,15-20°C mild weather
men,SHIRTS,embroidered jacquard shirt,shirt viscose blend camp collar short sleeve buttonup,Top,viscose shirt short short,viscose shirt short short embroidered jacquard shirt,15-20°C mild weather
men,SHIRTS,floral print tunic limited edition,loosefitte tunic lightweight ramie fabric feature round neck open short sleeve vent hem,Top,ramie short lightweight short,ramie short lightweight short floral print tunic limited edition,15-20°C mild weather
men,SHIRTS,stripe jacquard shirt limited edition,relaxed fit shirt semisheer linen blend fabric collar adjustable drawstring strap open short sleeve chest patch pocket asymmetric hem vent,Top,linen semisheer shirt short short,linen semisheer shirt short short stripe jacquard shirt limited edition,15-20°C mild weather
men,SHIRTS,paisley print shirt limited edition,croppedlength shirt ramie fabric feature camp collar short turnup sleeve chest patch pocket buttonup viscose blend,Top,ramie viscose shirt short short,ramie viscose shirt short short paisley print shirt limited edition,15-20°C mild weather
