product_id,product_images,gender,product_category,product_name,details,category_type,material,product_subtype,weather_feature,coverage_feature,combined_features,text_complex,weather_label
3701,"[{'https://static.zara.net/photos///2023/I/0/2/p/3597/307/600/2/w/448/3597307600_1_1_1.jpg?ts=1689760700157': 'Image 0 of WAVE JACQUARD KNIT POLO SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3597/307/600/2/w/448/3597307600_2_1_1.jpg?ts=1689760704995': 'Image 1 of WAVE JACQUARD KNIT POLO SHIRT from Zara'}]",men,SWEATERS_CARDIGANS,wave jacquard knit polo shirt,collar knit polo shirt spin cotton blend fabric button placket short sleeve rib trim,Top,cotton knit,polo shirt short,knit,short,cotton knit polo shirt short knit short,This is a wave jacquard knit polo shirt made of cotton knit with short coverage. It is suitable for cold weather.,cold weather
3702,"[{'https://static.zara.net/photos///2023/I/0/2/p/0077/301/826/2/w/448/0077301826_1_1_1.jpg?ts=1689782772111': 'Image 0 of KNIT POLO SHIRT WITH ABSTRACT PRINT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0077/301/826/2/w/448/0077301826_2_1_1.jpg?ts=1689760700935': 'Image 1 of KNIT POLO SHIRT WITH ABSTRACT PRINT from Zara'}]",men,SWEATERS_CARDIGANS,knit polo shirt abstract print,collar knit polo shirt feature buttonup short sleeve,Top,knit,polo shirt short,knit,short,knit polo shirt short knit short,This is a knit polo shirt abstract print made of knit with short coverage. It is suitable for cold weather.,cold weather
3703,"[{'https://static.zara.net/photos///2023/I/0/2/p/0304/303/401/2/w/448/0304303401_1_1_1.jpg?ts=1691680453358': 'Image 0 of PURL KNIT POLO SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0304/303/401/2/w/448/0304303401_2_1_1.jpg?ts=1691680455740': 'Image 1 of PURL KNIT POLO SHIRT from Zara'}]",men,SWEATERS_CARDIGANS,purl knit polo shirt,knit loosefitte collared polo shirt spin cotton fabric button fasten short sleeve rib trim,Top,cotton knit,polo shirt short,knit,short,cotton knit polo shirt short knit short,This is a purl knit polo shirt made of cotton knit with short coverage. It is suitable for cold weather.,cold weather
3704,"[{'https://static.zara.net/photos///2023/I/0/2/p/3166/308/251/2/w/448/3166308251_1_1_1.jpg?ts=1689335547635': 'Image 0 of TIE-DYE RIPPED KNIT T-SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3166/308/251/2/w/448/3166308251_2_1_1.jpg?ts=1689335547216': 'Image 1 of TIE-DYE RIPPED KNIT T-SHIRT from Zara'}]",men,SWEATERS_CARDIGANS,tiedye rip knit tshirt,loosefitte knit tshirt round neckline short sleeve rip effect,Top,knit,short tshirt,knit,short,knit short tshirt knit short,This is a tiedye rip knit tshirt made of knit with short coverage. It is suitable for cold weather.,cold weather
3705,"[{'https://static.zara.net/photos///2023/I/0/2/p/4805/307/800/2/w/448/4805307800_1_1_1.jpg?ts=1689756840518': 'Image 0 of PRINTED KNIT T-SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4805/307/800/2/w/448/4805307800_2_1_1.jpg?ts=1689756840879': 'Image 1 of PRINTED KNIT T-SHIRT from Zara'}]",men,SWEATERS_CARDIGANS,print knit tshirt,knit tshirt spin cotton fabric round neck short sleeve contrast print garment,Top,cotton knit,short tshirt,knit,short,cotton knit short tshirt knit short,This is a print knit tshirt made of cotton knit with short coverage. It is suitable for cold weather.,cold weather
3706,"[{'https://static.zara.net/photos///2023/I/0/2/p/6674/300/802/2/w/448/6674300802_6_1_1.jpg?ts=1691057348561': 'Image 0 of PRINTED KNIT SWEATER from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6674/300/802/2/w/448/6674300802_6_2_1.jpg?ts=1691057348551': 'Image 1 of PRINTED KNIT SWEATER from Zara'}]",men,SWEATERS_CARDIGANS,print knit sweater,knit sweater round neck long sleeve contrast print garment,Top,knit,sweater,knit sweater,long,knit sweater knit sweater long,This is a print knit sweater made of knit with long coverage. It is suitable for cold weather.,cold weather
3707,"[{'https://static.zara.net/photos///2023/I/0/2/p/4805/302/800/2/w/448/4805302800_1_1_1.jpg?ts=1688546808065': 'Image 0 of PRINTED KNIT T-SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4805/302/800/2/w/448/4805302800_2_1_1.jpg?ts=1688546809376': 'Image 1 of PRINTED KNIT T-SHIRT from Zara'}]",men,SWEATERS_CARDIGANS,print knit tshirt,knit tshirt spin cotton fabric round neck short sleeve contrast graphic print,Top,cotton knit,short tshirt,knit,short,cotton knit short tshirt knit short,This is a print knit tshirt made of cotton knit with short coverage. It is suitable for cold weather.,cold weather
3708,"[{'https://static.zara.net/photos///2023/I/0/2/p/4374/300/801/2/w/448/4374300801_1_1_1.jpg?ts=1686127144067': 'Image 0 of PRINTED KNIT T-SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4374/300/801/2/w/448/4374300801_2_1_1.jpg?ts=1686127144010': 'Image 1 of PRINTED KNIT T-SHIRT from Zara'}]",men,SWEATERS_CARDIGANS,print knit tshirt,knit tshirt spin cotton fabric round neck short sleeve contrast print,Top,cotton knit,short tshirt,knit,short,cotton knit short tshirt knit short,This is a print knit tshirt made of cotton knit with short coverage. It is suitable for cold weather.,cold weather
3709,"[{'https://static.zara.net/photos///2023/I/0/1/p/3529/301/800/22/w/448/3529301800_1_1_1.jpg?ts=1688722379253': 'Image 0 of HIGH NECK SWEATER WITH ZIP from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3529/301/800/2/w/448/3529301800_2_1_1.jpg?ts=1688546889541': 'Image 1 of HIGH NECK SWEATER WITH ZIP from Zara'}]",men,SWEATERS_CARDIGANS,high neck sweater zip,sweater spun viscose blend high neck zip fasten short sleeve rib trim,Top,viscose,short sweater,sweater,short,viscose short sweater sweater short,This is a high neck sweater zip made of viscose with short coverage. It is suitable for warm or hot weather.,warm weather
3710,"[{'https://static.zara.net/photos///2023/I/0/2/p/3284/305/707/2/w/448/3284305707_1_1_1.jpg?ts=1686900948346': 'Image 0 of KNIT T-SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3284/305/707/2/w/448/3284305707_2_1_1.jpg?ts=1686900952040': 'Image 1 of KNIT T-SHIRT from Zara'}]",men,SWEATERS_CARDIGANS,knit tshirt,knit tshirt spun cotton blend round neck short sleeve,Top,cotton knit,short tshirt,knit,short,cotton knit short tshirt knit short,This is a knit tshirt made of cotton knit with short coverage. It is suitable for cold weather.,cold weather
3711,"[{'https://static.zara.net/photos///2023/I/0/2/p/6674/302/822/2/w/448/6674302822_1_1_1.jpg?ts=1691150050171': 'Image 0 of MUSCLE FIT KNIT T-SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6674/302/822/2/w/448/6674302822_2_1_1.jpg?ts=1691136024538': 'Image 1 of MUSCLE FIT KNIT T-SHIRT from Zara'}]",men,SWEATERS_CARDIGANS,muscle fit knit tshirt,fade knit tshirt round neckline fit short sleeve,Top,knit,short tshirt,knit,short,knit short tshirt knit short,This is a muscle fit knit tshirt made of knit with short coverage. It is suitable for cold weather.,cold weather
3712,"[{'https://static.zara.net/photos///2023/I/0/2/p/3284/312/615/2/w/448/3284312615_1_1_1.jpg?ts=1691138919316': 'Image 0 of HOODED CROCHET SWEATER from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3284/312/615/2/w/448/3284312615_2_1_1.jpg?ts=1691138919408': 'Image 1 of HOODED CROCHET SWEATER from Zara'}]",men,SWEATERS_CARDIGANS,hooded crochet sweater,sweater open texture fabric collar adjustable hood long sleeve rib trim,Top,other,hood hooded sweater,sweater,long,hood hooded sweater sweater long,This is a hooded crochet sweater made of other with long coverage. It is suitable for mild or cool weather.,mild weather
3713,"[{'https://static.zara.net/photos///2023/I/0/2/p/1023/320/710/2/w/448/1023320710_1_1_1.jpg?ts=1692020568028': 'Image 0 of TEXTURED CROCHET KNIT POLO SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/1023/320/710/2/w/448/1023320710_2_1_1.jpg?ts=1692020569242': 'Image 1 of TEXTURED CROCHET KNIT POLO SHIRT from Zara'}]",men,SWEATERS_CARDIGANS,texture crochet knit polo shirt,knit polo shirt open texture lapel collar open short sleeve rib trim,Top,knit,lapel polo shirt short,knit,short,knit lapel polo shirt short knit short,This is a texture crochet knit polo shirt made of knit with short coverage. It is suitable for cold weather.,cold weather
3714,"[{'https://static.zara.net/photos///2023/I/0/2/p/3003/308/712/2/w/448/3003308712_1_1_1.jpg?ts=1692021898849': 'Image 0 of TEXTURED CROCHET KNIT POLO SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3003/308/712/2/w/448/3003308712_2_1_1.jpg?ts=1692021900386': 'Image 1 of TEXTURED CROCHET KNIT POLO SHIRT from Zara'}]",men,SWEATERS_CARDIGANS,texture crochet knit polo shirt,knit collared polo shirt open texture button fasten long sleeve rib trim,Top,knit,polo shirt,knit,long,knit polo shirt knit long,This is a texture crochet knit polo shirt made of knit with long coverage. It is suitable for cold weather.,cold weather
3715,"[{'https://static.zara.net/photos///2023/I/0/2/p/3166/307/712/2/w/448/3166307712_1_1_1.jpg?ts=1690358713434': 'Image 0 of COLOUR BLOCK KNIT POLO SHIRT WITH PATCHES from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3166/307/712/2/w/448/3166307712_2_1_1.jpg?ts=1690358715279': 'Image 1 of COLOUR BLOCK KNIT POLO SHIRT WITH PATCHES from Zara'}]",men,SWEATERS_CARDIGANS,colour block knit polo shirt patch,collar knit polo shirt irregular spin fabric buttonup short sleeve rib trim,Top,knit,polo shirt short,knit,short,knit polo shirt short knit short,This is a colour block knit polo shirt patch made of knit with short coverage. It is suitable for cold weather.,cold weather
3716,"[{'https://static.zara.net/photos///2023/I/0/2/p/0077/302/800/2/w/448/0077302800_1_1_1.jpg?ts=1690965486271': 'Image 0 of COTTON AND SILK KNIT POLO SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0077/302/800/2/w/448/0077302800_2_1_1.jpg?ts=1690965487111': 'Image 1 of COTTON AND SILK KNIT POLO SHIRT from Zara'}]",men,SWEATERS_CARDIGANS,cotton silk knit polo shirt,knit polo shirt spun cotton silk blend fabric lapel collar button fastening long sleeve rib trim,Top,cotton knit silk,lapel polo shirt,knit,long,cotton knit silk lapel polo shirt knit long,This is a cotton silk knit polo shirt made of cotton knit silk with long coverage. It is suitable for cold weather.,cold weather
3717,"[{'https://static.zara.net/photos///2023/I/0/2/p/5536/306/800/2/w/448/5536306800_1_1_1.jpg?ts=1689763224776': 'Image 0 of KNIT OVERSIZE T-SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5536/306/800/2/w/448/5536306800_2_1_1.jpg?ts=1689763221862': 'Image 1 of KNIT OVERSIZE T-SHIRT from Zara'}]",men,SWEATERS_CARDIGANS,knit oversize tshirt,knit oversize tshirt round neck short sleeve,Top,knit,short tshirt,knit,short,knit short tshirt knit short,This is a knit oversize tshirt made of knit with short coverage. It is suitable for cold weather.,cold weather
3718,"[{'https://static.zara.net/photos///2023/I/0/2/p/5755/320/401/2/w/448/5755320401_1_1_1.jpg?ts=1690965178757': 'Image 0 of LYOCELL - COTTON KNIT POLO SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5755/320/401/2/w/448/5755320401_2_1_1.jpg?ts=1690965180764': 'Image 1 of LYOCELL - COTTON KNIT POLO SHIRT from Zara'}]",men,SWEATERS_CARDIGANS,lyocell cotton knit polo shirt,collar knit polo shirt spin lyocell cotton silk blend fabric buttonup short sleeve rib trim,Top,cotton knit lyocell silk,polo shirt short,knit,short,cotton knit lyocell silk polo shirt short knit short,This is a lyocell cotton knit polo shirt made of cotton knit lyocell silk with short coverage. It is suitable for cold weather.,cold weather
3719,"[{'https://static.zara.net/photos///2023/I/0/2/p/6216/310/401/2/w/448/6216310401_1_1_1.jpg?ts=1692288837746': 'Image 0 of STRIPED KNIT POLO SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6216/310/401/2/w/448/6216310401_2_1_1.jpg?ts=1692288837706': 'Image 1 of STRIPED KNIT POLO SHIRT from Zara'}]",men,SWEATERS_CARDIGANS,stripe knit polo shirt,collar polo shirt spun viscose blend buttonup short sleeve rib trim,Top,knit viscose,polo shirt short,knit,short,knit viscose polo shirt short knit short,This is a stripe knit polo shirt made of knit viscose with short coverage. It is suitable for cold weather.,cold weather
3720,"[{'https://static.zara.net/photos///2023/I/0/2/p/4231/425/707/2/w/448/4231425707_1_1_1.jpg?ts=1687445757856': 'Image 0 of KNIT COTTON T-SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4231/425/707/2/w/448/4231425707_2_1_1.jpg?ts=1687445759864': 'Image 1 of KNIT COTTON T-SHIRT from Zara'}]",men,SWEATERS_CARDIGANS,knit cotton tshirt,knit tshirt spin cotton fabric feature round neckline short sleeve,Top,cotton knit,short tshirt,knit,short,cotton knit short tshirt knit short,This is a knit cotton tshirt made of cotton knit with short coverage. It is suitable for cold weather.,cold weather
3721,"[{'https://static.zara.net/photos///2023/I/0/2/p/4090/300/401/2/w/448/4090300401_1_1_1.jpg?ts=1689004256286': 'Image 0 of KNIT POLO SHIRT WITH OPENING from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4090/300/401/2/w/448/4090300401_2_1_1.jpg?ts=1689004257409': 'Image 1 of KNIT POLO SHIRT WITH OPENING from Zara'}]",men,SWEATERS_CARDIGANS,knit polo shirt opening,knit polo shirt spun viscose blend fabric feature collar open long sleeve,Top,knit viscose,polo shirt,knit,long,knit viscose polo shirt knit long,This is a knit polo shirt opening made of knit viscose with long coverage. It is suitable for cold weather.,cold weather
3722,"[{'https://static.zara.net/photos///2023/I/0/2/p/2632/302/832/2/w/489/2632302832_1_1_1.jpg?ts=1688573249947': 'Image 0 of KNIT COTTON POLO SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2632/302/832/2/w/489/2632302832_2_1_1.jpg?ts=1688573250116': 'Image 1 of KNIT COTTON POLO SHIRT from Zara'}]",men,SWEATERS_CARDIGANS,knit cotton polo shirt,round collar knit polo shirt spun cotton fabric button fasten short sleeve rib trimsorigin special collection,Top,cotton knit,polo shirt short,knit,short,cotton knit polo shirt short knit short,This is a knit cotton polo shirt made of cotton knit with short coverage. It is suitable for cold weather.,cold weather
3723,"[{'https://static.zara.net/photos///2023/I/0/2/p/2893/304/305/2/w/448/2893304305_1_1_1.jpg?ts=1689577315368': 'Image 0 of V-NECK SWEATER - LIMITED EDITION from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2893/304/305/2/w/448/2893304305_2_1_1.jpg?ts=1689332814104': 'Image 1 of V-NECK SWEATER - LIMITED EDITION from Zara'}]",men,SWEATERS_CARDIGANS,vneck sweater limited edition,sweater spin cotton fabric vneck long sleeve rib trim,Top,cotton,sweater,sweater,long,cotton sweater sweater long,This is a vneck sweater limited edition made of cotton with long coverage. It is suitable for mild or cool weather.,mild weather
3724,"[{'https://static.zara.net/photos///2023/I/0/2/p/5755/308/515/2/w/448/5755308515_1_1_1.jpg?ts=1689327628522': 'Image 0 of VEST WITH LEATHER POCKET - LIMITED EDITION from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5755/308/515/2/w/448/5755308515_2_1_1.jpg?ts=1689327636634': 'Image 1 of VEST WITH LEATHER POCKET - LIMITED EDITION from Zara'}]",men,SWEATERS_CARDIGANS,vest leather pocket limited edition,sleeveless vest spun cotton blend fabric vneck contrast leather patch pocket chest rib trim,Top,cotton leather,vest,other,sleeveless,cotton leather vest sleeveless,This is a vest leather pocket limited edition made of cotton leather with sleeveless coverage. It is suitable for warm or hot weather.,warm weather
3725,"[{'https://static.zara.net/photos///2023/I/0/2/p/5755/307/652/2/w/448/5755307652_1_1_1.jpg?ts=1689327629310': 'Image 0 of KNIT VEST - LIMITED EDITION from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5755/307/652/2/w/448/5755307652_2_1_1.jpg?ts=1689327636766': 'Image 1 of KNIT VEST - LIMITED EDITION from Zara'}]",men,SWEATERS_CARDIGANS,knit vest limited edition,vneck knit vest spun cotton blend rib trim,Top,cotton knit,vest,knit,other,cotton knit vest knit,This is a knit vest limited edition made of cotton knit with other coverage. It is suitable for cold weather.,cold weather
3726,"[{'https://static.zara.net/photos///2023/I/0/2/p/5755/304/401/2/w/448/5755304401_1_1_1.jpg?ts=1689327630963': 'Image 0 of CARDIGAN WITH LEATHER POCKETS - LIMITED EDITION from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5755/304/401/2/w/448/5755304401_2_1_1.jpg?ts=1689327631446': 'Image 1 of CARDIGAN WITH LEATHER POCKETS - LIMITED EDITION from Zara'}]",men,SWEATERS_CARDIGANS,cardigan leather pocket limited edition,cardigan spin cotton vneck long sleeve contrast leather patch pocket rib trim,Top,cotton leather,cardigan,cardigan,long,cotton leather cardigan cardigan long,This is a cardigan leather pocket limited edition made of cotton leather with long coverage. It is suitable for mild or cool weather.,mild weather
3727,"[{'https://static.zara.net/photos///2023/I/0/1/p/2621/420/251/2/w/448/2621420251_1_1_1.jpg?ts=1689847577985': 'Image 0 of TEXTURED KNIT T-SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/2621/420/251/2/w/448/2621420251_2_1_1.jpg?ts=1689847573333': 'Image 1 of TEXTURED KNIT T-SHIRT from Zara'}]",men,SWEATERS_CARDIGANS,texture knit tshirt,knit tshirt spin cotton fabric round neck short sleeve rib trim,Top,cotton knit,short tshirt,knit,short,cotton knit short tshirt knit short,This is a texture knit tshirt made of cotton knit with short coverage. It is suitable for cold weather.,cold weather
3728,"[{'https://static.zara.net/photos///2023/I/0/2/p/3471/301/800/2/w/448/3471301800_1_1_1.jpg?ts=1689256085179': 'Image 0 of HIGH NECK KNIT T-SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3471/301/800/2/w/448/3471301800_2_1_1.jpg?ts=1689256085225': 'Image 1 of HIGH NECK KNIT T-SHIRT from Zara'}]",men,SWEATERS_CARDIGANS,high neck knit tshirt,knit high neck tshirt short sleeve rib trim,Top,knit,short tshirt,knit,short,knit short tshirt knit short,This is a high neck knit tshirt made of knit with short coverage. It is suitable for cold weather.,cold weather
3729,"[{'https://static.zara.net/photos///2023/I/0/2/p/6462/312/526/2/w/448/6462312526_1_1_1.jpg?ts=1690358712431': 'Image 0 of KNIT POLO SHIRT WITH ZIP from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6462/312/526/2/w/448/6462312526_2_1_1.jpg?ts=1690358715167': 'Image 1 of KNIT POLO SHIRT WITH ZIP from Zara'}]",men,SWEATERS_CARDIGANS,knit polo shirt zip,collar knit polo shirt zip fasten short sleeve contrast rib trim,Top,knit,polo shirt short,knit,short,knit polo shirt short knit short,This is a knit polo shirt zip made of knit with short coverage. It is suitable for cold weather.,cold weather
