product_id,product_images,gender,product_category,product_name,details,category_type,combined_features
3057,"[{'https://static.zara.net/photos///2023/I/0/2/p/8062/333/427/2/w/448/8062333427_1_1_1.jpg?ts=1692355484258': 'Image 0 of RELAXED-FIT RIPPED JEANS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/8062/333/427/2/w/448/8062333427_2_1_1.jpg?ts=1692355484271': 'Image 1 of RELAXED-FIT RIPPED JEANS from Zara'}]",men,JEANS,relaxedfit rip jean,relaxedfit jean fivepocket design fade rip effect leg irregular doubleeffect hem button fly fasten,Bottom,jean
3058,"[{'https://static.zara.net/photos///2023/I/0/2/p/0774/330/406/2/w/448/0774330406_1_1_1.jpg?ts=1689605484740': 'Image 0 of SLIM FIT JEANS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0774/330/406/2/w/448/0774330406_2_1_1.jpg?ts=1689605484659': 'Image 1 of SLIM FIT JEANS from Zara'}]",men,JEANS,slim fit jean,slim fit jean pocket fade effect zip fly button fastening,Bottom,jean
3059,"[{'https://static.zara.net/photos///2023/I/0/2/p/1538/310/802/2/w/448/1538310802_1_1_1.jpg?ts=1690535018602': 'Image 0 of RELAXED FIT PLEATED JEANS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/1538/310/802/2/w/448/1538310802_2_1_1.jpg?ts=1690535017880': 'Image 1 of RELAXED FIT PLEATED JEANS from Zara'}]",men,JEANS,relaxed fit pleated jean,relaxed fit jean waist pleat pocket rear patch pocket fade effect zip fly button fastening,Bottom,jean
3060,"[{'https://static.zara.net/photos///2023/I/0/1/p/8062/475/406/2/w/448/8062475406_1_1_1.jpg?ts=1689683399181': 'Image 0 of CROPPED SLIM JEANS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8062/475/406/2/w/448/8062475406_2_1_1.jpg?ts=1689683395819': 'Image 1 of CROPPED SLIM JEANS from Zara'}]",men,JEANS,crop slim jean,crop slim fit jean fivepocket design fade effect zip fly button fastening,Bottom,jean crop
3061,"[{'https://static.zara.net/photos///2023/I/0/2/p/5585/325/445/2/w/448/5585325445_1_1_1.jpg?ts=1690540059037': 'Image 0 of TAPERED FIT JEANS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5585/325/445/2/w/448/5585325445_2_1_1.jpg?ts=1690540059166': 'Image 1 of TAPERED FIT JEANS from Zara'}]",men,JEANS,taper fit jean,taper fit jean pocket fade effect crop length zip fly button fastening,Bottom,jean crop
3062,"[{'https://static.zara.net/photos///2023/I/0/2/p/5520/307/400/2/w/448/5520307400_6_1_1.jpg?ts=1692171470620': 'Image 0 of METALLIC-EFFECT JEANS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5520/307/400/2/w/448/5520307400_6_2_1.jpg?ts=1692171470258': 'Image 1 of METALLIC-EFFECT JEANS from Zara'}]",men,JEANS,metalliceffect jean,straight fit jean fade denim irregular metallic finish pocket zip fly button fastening,Bottom,denim denim jean
3063,"[{'https://static.zara.net/photos///2023/I/0/2/p/9794/300/716/2/w/0/9794300716_1_1_1.jpg?ts=1692188212552': 'Image 0 of WIDE FIT JEANS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/9794/300/716/2/w/0/9794300716_2_1_1.jpg?ts=1692188212176': 'Image 1 of WIDE FIT JEANS from Zara'}]",men,JEANS,wide fit jean,fade wide fit jean pocket zip fly button fastening,Bottom,jean
3064,"[{'https://static.zara.net/photos///2023/I/0/1/p/9794/302/716/33/w/0/9794302716_1_1_1.jpg?ts=1692688915062': 'Image 0 of STRAIGHT FIT SPRAY JEANS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5585/311/400/2/w/448/5585311400_6_1_1.jpg?ts=1692696040462': 'Image 1 of STRAIGHT FIT SPRAY JEANS from Zara'}]",men,JEANS,straight fit spray jean,straightfit jean fivepocket design fade effect trim contrast colour zip fly button fastening,Bottom,jean
3065,"[{'https://static.zara.net/photos///2023/I/0/2/p/1538/316/445/32/w/448/1538316445_1_1_1.jpg?ts=1692187656109': 'Image 0 of WIDE FIT CARGO JEANS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/1538/316/445/2/w/448/1538316445_6_1_1.jpg?ts=1690904502960': 'Image 1 of WIDE FIT CARGO JEANS from Zara'}]",men,JEANS,wide fit cargo jean,wide fit jean pocket patch pocket flap leg adjustable strap fabric leg fade effect irregular hem zip button fastening,Bottom,jean
3066,"[{'https://static.zara.net/photos///2023/I/0/2/p/8062/300/445/2/w/0/8062300445_1_1_1.jpg?ts=1692025125925': 'Image 0 of DETACHABLE CARGO JEANS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/8062/300/445/2/w/448/8062300445_2_1_1.jpg?ts=1692025126120': 'Image 1 of DETACHABLE CARGO JEANS from Zara'}]",men,JEANS,detachable cargo jean,loose fit jean adjustable waistband tab multifunctional strap detail pocket patch pocket flap leg detachable leg invisible zip fade effect adjustable hem zip zip button fasteningview,Bottom,jean
3067,"[{'https://static.zara.net/photos///2023/I/0/2/p/3175/311/707/2/w/448/3175311707_1_1_1.jpg?ts=1692025126252': 'Image 0 of RELAXED FIT JEANS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3175/311/707/2/w/448/3175311707_2_1_1.jpg?ts=1692025126717': 'Image 1 of RELAXED FIT JEANS from Zara'}]",men,JEANS,relaxed fit jean,relaxed fit jean pocket zip pocket leg fade effect zip fly button fastening,Bottom,jean
3068,"[{'https://static.zara.net/photos///2023/I/0/2/p/1063/301/401/2/w/448/1063301401_6_1_1.jpg?ts=1691411229580': 'Image 0 of PACK OF 2 STRIPED POPLIN BOXERS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/1063/301/401/2/w/448/1063301401_6_2_1.jpg?ts=1690363286583': 'Image 1 of PACK OF 2 STRIPED POPLIN BOXERS from Zara'}]",men,ACCESSORIES,pack striped poplin boxer,pack pair boxer poplin fabric elastic waistband,Accessories,poplin
3069,"[{'https://static.zara.net/photos///2023/I/0/2/p/0775/304/555/2/w/448/0775304555_6_1_1.jpg?ts=1685087981331': 'Image 0 of PACK OF 2 STRIPED POPLIN BOXERS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0775/304/555/2/w/448/0775304555_6_2_1.jpg?ts=1685087980466': 'Image 1 of PACK OF 2 STRIPED POPLIN BOXERS from Zara'}]",men,ACCESSORIES,pack striped poplin boxer,pack pair boxer cotton poplin fabric elasticate waistband,Accessories,cotton poplin
3070,"[{'https://static.zara.net/photos///2023/I/0/2/p/1063/308/555/2/w/448/1063308555_6_1_1.jpg?ts=1692953919685': 'Image 0 of 2-PACK OF SHORT POPLIN BOXERS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/1063/308/555/2/w/448/1063308555_6_2_1.jpg?ts=1692953919428': 'Image 1 of 2-PACK OF SHORT POPLIN BOXERS from Zara'}]",men,ACCESSORIES,pack short poplin boxer,pack pair short boxer cotton poplin fabric elasticate waistband,Accessories,cotton poplin short short
3071,"[{'https://static.zara.net/photos///2023/I/0/2/p/0775/307/555/2/w/448/0775307555_6_1_1.jpg?ts=1688110429483': 'Image 0 of 2-PACK OF BOXERS WITH CUTWORK EMBROIDERY from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0775/307/555/2/w/448/0775307555_6_2_1.jpg?ts=1688110431990': 'Image 1 of 2-PACK OF BOXERS WITH CUTWORK EMBROIDERY from Zara'}]",men,ACCESSORIES,pack boxer cutwork embroidery,pack pair boxer poplin elasticate waistband cutwork embroidery garment,Accessories,poplin
3072,"[{'https://static.zara.net/photos///2023/I/0/2/p/4442/405/250/2/w/448/4442405250_6_1_1.jpg?ts=1691587305797': 'Image 0 of 3-PACK OF BASIC BOXERS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4442/405/250/2/w/448/4442405250_6_2_1.jpg?ts=1691587305823': 'Image 1 of 3-PACK OF BASIC BOXERS from Zara'}]",men,ACCESSORIES,pack basic boxer,pack pair boxer elastic waistband,Accessories,
3073,"[{'https://static.zara.net/photos///2023/V/0/2/p/3661/401/555/2/w/448/3661401555_6_1_1.jpg?ts=1680518949636': 'Image 0 of 3-PACK OF BASIC BOXERS from Zara'}, {'https://static.zara.net/photos///2023/V/0/2/p/3661/401/555/2/w/448/3661401555_6_2_1.jpg?ts=1680518949197': 'Image 1 of 3-PACK OF BASIC BOXERS from Zara'}]",men,ACCESSORIES,pack basic boxer,pack pair boxer elasticate waistband,Accessories,
3074,"[{'https://static.zara.net/photos///2023/I/0/2/p/4442/307/555/2/w/448/4442307555_6_1_1.jpg?ts=1692953919902': 'Image 0 of PACK OF 3 SOFT BOXERS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4442/307/555/2/w/448/4442307555_6_2_1.jpg?ts=1692953919307': 'Image 1 of PACK OF 3 SOFT BOXERS from Zara'}]",men,ACCESSORIES,pack soft boxer,pack boxer elastic waistband fabric velvety finish,Accessories,
3075,"[{'https://static.zara.net/photos///2023/I/0/2/p/4442/306/555/2/w/448/4442306555_6_1_1.jpg?ts=1691587306492': 'Image 0 of PACK OF 3 SOFT BOXERS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4442/306/555/2/w/448/4442306555_6_2_1.jpg?ts=1691587306424': 'Image 1 of PACK OF 3 SOFT BOXERS from Zara'}]",men,ACCESSORIES,pack soft boxer,pack boxer velvetyfinish fabric elastic waistband,Accessories,
3076,"[{'https://static.zara.net/photos///2023/I/0/2/p/4442/311/555/2/w/448/4442311555_6_1_1.jpg?ts=1692790057824': 'Image 0 of 3-PACK OF ASSORTED BOXERS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4442/311/555/2/w/448/4442311555_6_2_1.jpg?ts=1692790057662': 'Image 1 of 3-PACK OF ASSORTED BOXERS from Zara'}]",men,ACCESSORIES,pack assorted boxer,pack boxer elastic waistband fabric fade finish,Accessories,
3077,"[{'https://static.zara.net/photos///2023/I/0/2/p/3661/304/555/2/w/448/3661304555_6_1_1.jpg?ts=1691752221311': 'Image 0 of 3-PACK OF ASSORTED BRIEFS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3661/304/555/2/w/448/3661304555_6_2_1.jpg?ts=1691752221319': 'Image 1 of 3-PACK OF ASSORTED BRIEFS from Zara'}]",men,ACCESSORIES,pack assorted brief,pack pair brief elasticate waistband,Accessories,brief
3078,"[{'https://static.zara.net/photos///2023/I/0/2/p/2823/407/800/32/w/448/2823407800_1_1_1.jpg?ts=1692806802807': 'Image 0 of SMART LEATHER BELT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2823/407/800/2/w/448/2823407800_6_1_1.jpg?ts=1692883294436': 'Image 1 of SMART LEATHER BELT from Zara'}]",men,ACCESSORIES,smart leather belt,leather belt fasten metal buckle belt loop,Accessories,leather belt
3079,"[{'https://static.zara.net/photos///2023/I/0/2/p/5717/301/705/2/w/448/5717301705_6_1_1.jpg?ts=1689260306274': 'Image 0 of LEATHER BELT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5717/301/705/2/w/448/5717301705_6_2_1.jpg?ts=1689260306523': 'Image 1 of LEATHER BELT from Zara'}]",men,ACCESSORIES,leather belt,leather belt nubuck finish fasten metal buckle loop,Accessories,leather belt
3080,"[{'https://static.zara.net/photos///2023/I/0/2/p/5919/312/800/2/w/448/5919312800_6_1_1.jpg?ts=1690470215826': 'Image 0 of FADED LEATHER BELT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5919/312/800/2/w/448/5919312800_6_2_1.jpg?ts=1690470215749': 'Image 1 of FADED LEATHER BELT from Zara'}]",men,ACCESSORIES,fade leather belt,fade leather belt metal buckle fastening,Accessories,leather belt
3081,"[{'https://static.zara.net/photos///2023/I/0/2/p/6399/403/832/2/w/448/6399403832_6_1_1.jpg?ts=1692350271232': 'Image 0 of THIN LEATHER BELT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6399/403/832/2/w/448/6399403832_6_2_1.jpg?ts=1692350272296': 'Image 1 of THIN LEATHER BELT from Zara'}]",men,ACCESSORIES,thin leather belt,thin leather belt fasten metal buckle loop,Accessories,leather belt
3082,"[{'https://static.zara.net/photos///2023/I/0/2/p/6399/401/737/2/w/448/6399401737_6_1_1.jpg?ts=1683819347036': 'Image 0 of SPLIT SUEDE BELT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6399/401/737/2/w/448/6399401737_6_2_1.jpg?ts=1683819347068': 'Image 1 of SPLIT SUEDE BELT from Zara'}]",men,ACCESSORIES,split suede belt,leather belt split suede finish topstitche detail fasten metal buckle belt loop,Accessories,leather suede belt
3083,"[{'https://static.zara.net/photos///2023/I/0/2/p/2823/303/746/2/w/448/2823303746_6_1_1.jpg?ts=1686123672080': 'Image 0 of CONTRAST LEATHER BELT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2823/303/746/2/w/448/2823303746_6_2_1.jpg?ts=1686123672559': 'Image 1 of CONTRAST LEATHER BELT from Zara'}]",men,ACCESSORIES,contrast leather belt,leather belt contrast topstitche detail fasten metal buckle loop,Accessories,leather belt
3084,"[{'https://static.zara.net/photos///2023/I/0/2/p/2823/307/800/2/w/448/2823307800_6_1_1.jpg?ts=1690187824999': 'Image 0 of LEATHER BELT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2823/307/800/2/w/448/2823307800_6_2_1.jpg?ts=1690187825830': 'Image 1 of LEATHER BELT from Zara'}]",men,ACCESSORIES,leather belt,leather belt metallic eyelet fasten metallic buckle belt loop,Accessories,leather belt
3085,"[{'https://static.zara.net/photos///2023/I/0/2/p/5919/306/800/2/w/448/5919306800_6_1_1.jpg?ts=1689260306189': 'Image 0 of LEATHER BELT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5919/306/800/2/w/448/5919306800_6_2_1.jpg?ts=1689260295796': 'Image 1 of LEATHER BELT from Zara'}]",men,ACCESSORIES,leather belt,leather belt metal loop buckle fasten embossed detail,Accessories,leather belt
3086,"[{'https://static.zara.net/photos///2023/I/0/2/p/5919/303/800/2/w/448/5919303800_6_1_1.jpg?ts=1688713056878': 'Image 0 of LEATHER BELT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5919/303/800/2/w/448/5919303800_6_2_1.jpg?ts=1688713059394': 'Image 1 of LEATHER BELT from Zara'}]",men,ACCESSORIES,leather belt,thin leather belt metal buckle fastening,Accessories,leather belt
3087,"[{'https://static.zara.net/photos///2023/I/0/2/p/2823/409/702/2/w/448/2823409702_6_1_1.jpg?ts=1692790067427': 'Image 0 of SPLIT SUEDE BELT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2823/409/702/2/w/448/2823409702_6_2_1.jpg?ts=1692790067424': 'Image 1 of SPLIT SUEDE BELT from Zara'}]",men,ACCESSORIES,split suede belt,narrow leather belt split suede finish fasten metal buckle loop,Accessories,leather suede belt
3088,"[{'https://static.zara.net/photos///2023/I/0/2/p/5919/307/700/2/w/448/5919307700_6_1_1.jpg?ts=1691739356850': 'Image 0 of THIN LEATHER BELT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5919/307/700/2/w/448/5919307700_6_2_1.jpg?ts=1691739358288': 'Image 1 of THIN LEATHER BELT from Zara'}]",men,ACCESSORIES,thin leather belt,leather belt metal loop buckle fasten,Accessories,leather belt
3089,"[{'https://static.zara.net/photos///2023/I/0/2/p/2823/306/800/2/w/448/2823306800_6_1_1.jpg?ts=1689591106266': 'Image 0 of BRAIDED STRETCH BELT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2823/306/800/2/w/448/2823306800_6_2_1.jpg?ts=1689591106205': 'Image 1 of BRAIDED STRETCH BELT from Zara'}]",men,ACCESSORIES,braid stretch belt,elastic belt leather trim fasten metal buckle loop,Accessories,leather belt
3090,"[{'https://static.zara.net/photos///2023/I/0/2/p/2823/304/702/2/w/448/2823304702_6_1_1.jpg?ts=1689924373743': 'Image 0 of EMBOSSED LEATHER BELT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2823/304/702/2/w/448/2823304702_6_2_1.jpg?ts=1689924374043': 'Image 1 of EMBOSSED LEATHER BELT from Zara'}]",men,ACCESSORIES,embossed leather belt,leather belt emboss geometric detail fasten metallic buckle belt loop,Accessories,leather belt
3091,"[{'https://static.zara.net/photos///2023/I/0/2/p/2823/305/500/2/w/448/2823305500_6_1_1.jpg?ts=1689924373698': 'Image 0 of BRAIDED BELT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2823/305/500/2/w/448/2823305500_6_2_1.jpg?ts=1689924373846': 'Image 1 of BRAIDED BELT from Zara'}]",men,ACCESSORIES,braid belt,plait cotton belt fasten metallic buckle belt loop,Accessories,cotton belt
3092,"[{'https://static.zara.net/photos///2023/I/0/2/p/2823/302/800/2/w/448/2823302800_6_1_1.jpg?ts=1688714104398': 'Image 0 of STRETCH REVERSIBLE BELT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2823/302/800/2/w/448/2823302800_6_2_1.jpg?ts=1688714104679': 'Image 1 of STRETCH REVERSIBLE BELT from Zara'}]",men,ACCESSORIES,stretch reversible belt,reversible stretch belt leather trim buckle loop fastening,Accessories,leather belt
3093,"[{'https://static.zara.net/photos///2023/V/0/2/p/5919/401/800/2/w/448/5919401800_6_1_1.jpg?ts=1675328793662': 'Image 0 of REVERSIBLE LEATHER BELT from Zara'}, {'https://static.zara.net/photos///2023/V/0/2/p/5919/401/800/2/w/448/5919401800_6_2_1.jpg?ts=1675328845528': 'Image 1 of REVERSIBLE LEATHER BELT from Zara'}]",men,ACCESSORIES,reversible leather belt,reversible leather belt buckle loop fastening,Accessories,leather belt
3094,"[{'https://static.zara.net/photos///2023/V/0/2/p/6907/406/800/2/w/448/6907406800_6_1_1.jpg?ts=1674036216150': 'Image 0 of REVERSIBLE LEATHER BELT from Zara'}, {'https://static.zara.net/photos///2023/V/0/2/p/6907/406/800/2/w/448/6907406800_6_2_1.jpg?ts=1674036217196': 'Image 1 of REVERSIBLE LEATHER BELT from Zara'}]",men,ACCESSORIES,reversible leather belt,reversible leather belt metal loop buckle fasten,Accessories,leather belt
3095,"[{'https://static.zara.net/photos///2023/I/0/2/p/5919/302/746/2/w/448/5919302746_6_1_1.jpg?ts=1685693915753': 'Image 0 of REVERSIBLE LEATHER BELT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5919/302/746/2/w/448/5919302746_6_2_1.jpg?ts=1685693915909': 'Image 1 of REVERSIBLE LEATHER BELT from Zara'}]",men,ACCESSORIES,reversible leather belt,reversible leather belt metallic buckle loop fastening,Accessories,leather belt
3096,"[{'https://static.zara.net/photos///2023/I/0/2/p/3992/300/800/2/w/448/3992300800_6_1_1.jpg?ts=1690803332071': 'Image 0 of PACK OF 3 RIBBED SOCKS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3992/300/800/2/w/448/3992300800_6_2_1.jpg?ts=1690803332081': 'Image 1 of PACK OF 3 RIBBED SOCKS from Zara'}]",men,ACCESSORIES,pack rib sock,pack pair rib knit sock rib elasticate trim,Accessories,knit knit
3097,"[{'https://static.zara.net/photos///2022/I/0/2/p/6389/400/800/2/w/448/6389400800_6_1_1.jpg?ts=1661175210049': 'Image 0 of 3-PACK OF MERCERISED COTTON SOCKS from Zara'}, {'https://static.zara.net/photos///2022/I/0/2/p/6389/400/800/2/w/448/6389400800_6_2_1.jpg?ts=1661175208319': 'Image 1 of 3-PACK OF MERCERISED COTTON SOCKS from Zara'}]",men,ACCESSORIES,pack mercerised cotton sock,pack pair rib knit sock mercerised cotton finish rib elastic trim,Accessories,cotton knit knit
3098,"[{'https://static.zara.net/photos///2023/I/0/2/p/0348/321/555/2/w/448/0348321555_6_1_1.jpg?ts=1692790067423': 'Image 0 of 3-PACK OF COMBINED SOCKS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0348/321/555/2/w/448/0348321555_6_2_1.jpg?ts=1692790067419': 'Image 1 of 3-PACK OF COMBINED SOCKS from Zara'}]",men,ACCESSORIES,pack combined sock,pack pair lightweight sock spun cotton blend fabric rib trim,Accessories,cotton lightweight
3099,"[{'https://static.zara.net/photos///2023/I/0/2/p/3992/328/555/2/w/448/3992328555_6_1_1.jpg?ts=1688713058666': 'Image 0 of 3-PACK OF MATCHING SOCKS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3992/328/555/2/w/448/3992328555_6_2_1.jpg?ts=1688713058342': 'Image 1 of 3-PACK OF MATCHING SOCKS from Zara'}]",men,ACCESSORIES,pack matching sock,pack pair sock spun cotton blend fabric rib trim,Accessories,cotton
3100,"[{'https://static.zara.net/photos///2023/I/0/2/p/3992/309/555/2/w/448/3992309555_6_1_1.jpg?ts=1688111367562': 'Image 0 of PACK OF 3 RIBBED SOCKS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3992/309/555/2/w/448/3992309555_6_2_1.jpg?ts=1688111368271': 'Image 1 of PACK OF 3 RIBBED SOCKS from Zara'}]",men,ACCESSORIES,pack rib sock,pack pair knit sock rib trim,Accessories,knit knit
